,Country,Player,Span,Matches,Innings,Not_Out,Runs,Highest_score,Average,Ball_Faced,Strike_Rate,Hundreds,Fiftys,Zeros,Fours,Sixes
537,England,TK Curran,2017-2021,28,17,9,303,47*,37.87,321,94.39,-,-,2,29,5
538,England,CMW Read,2000-2006,36,24,7,300,30*,17.64,410,73.17,-,-,4,21,6
539,England,GS Ballance,2013-2015,16,15,1,297,79,21.21,443,67.04,-,2,1,21,1
540,England,PA Nixon,2007-2007,19,18,4,297,49,21.21,347,85.59,-,-,2,21,7
541,England,DA Reeve,1991-1996,29,21,9,291,35,24.25,389,74.80,-,-,-,19,0
542,England,D Lloyd,1973-1980,8,8,1,285,116*,40.71,526,54.18,1,-,-,25,1
543,England,VJ Marks,1980-1988,34,24,3,285,44,13.57,434,65.66,-,-,-,16,0
544,England,JM Anderson,2002-2015,194,79,43,273,28,7.58,561,48.66,-,-,10,23,0
545,England,AW Greig,1972-1977,22,19,3,269,48,16.81,378,71.16,-,-,1,19,3
546,England,MH Denness,1973-1975,12,11,2,264,66,29.33,417,63.30,-,1,1,17,2
547,England,JL Smith,2023-2025,13,12,-,258,64,21.50,228,113.15,-,1,2,31,8
548,England,CT Radley,1978-1978,4,4,1,250,117*,83.33,367,68.11,1,1,-,25,0
549,England,AR Caddick,1993-2003,54,38,18,249,36,12.45,395,63.03,-,-,6,19,3
550,England,AD Mascarenhas,2007-2009,20,13,2,245,52,22.27,257,95.33,-,1,2,12,13
551,England,SM Davies,2009-2011,8,8,-,244,87,30.50,231,105.62,-,1,1,36,0
552,England,PR Downton,1977-1988,28,20,5,242,44*,16.13,358,67.59,-,-,2,13,0
553,England,JP Crawley,1994-1999,13,12,1,235,73,21.36,408,57.59,-,2,2,14,1
554,England,P Mustard,2007-2008,10,10,-,233,83,23.30,252,92.46,-,1,-,28,5
555,England,JH Edrich,1971-1975,7,6,-,223,90,37.16,325,68.61,-,2,-,13,1
556,England,BA Carse,2021-2025,24,16,5,215,32,19.54,273,78.75,-,-,-,14,5
557,England,DL Bairstow,1979-1984,21,20,6,206,23*,14.71,390,52.82,-,-,1,12,1
558,England,APE Knott,1971-1977,20,14,4,200,50,20.00,247,80.97,-,1,2,17,1
559,England,Z Crawley,2021-2023,8,8,1,199,58*,28.42,205,97.07,-,2,3,23,2
560,England,CJ Jordan,2013-2022,35,24,9,184,38*,12.26,211,87.20,-,-,3,12,5
561,England,DG Cork,1992-2002,32,21,3,180,31*,10.00,271,66.42,-,-,4,13,1
562,England,MD Moxon,1985-1988,8,8,-,174,70,21.75,325,53.53,-,1,1,12,0
563,England,GRJ Roope,1973-1978,8,8,-,173,44,21.62,342,50.58,-,-,1,7,2
564,England,T Banton,2020-2025,7,6,-,172,58,28.66,186,92.47,-,1,-,21,4
565,England,MA Wood,2015-2025,70,29,16,168,43*,12.92,167,100.59,-,-,5,16,5
566,England,JE Morris,1990-1991,8,8,1,167,63*,23.85,225,74.22,-,1,-,18,0
567,England,A McGrath,2003-2004,14,12,2,166,52,16.60,353,47.02,-,1,1,11,0
568,England,MJ Lumb,2014-2014,3,3,-,165,106,55.00,203,81.28,1,-,-,12,3
569,England,JC Tredwell,2010-2015,45,25,11,163,30,11.64,242,67.35,-,-,3,9,4
570,England,JC Archer,2019-2025,31,18,9,162,38*,18.00,150,108.00,-,-,2,18,5
571,England,MP Maynard,1994-2000,14,12,1,156,41,14.18,225,69.33,-,-,1,10,1
572,England,IJ Gould,1983-1983,18,14,2,155,42,12.91,243,63.78,-,-,2,5,0
573,England,CJ Richards,1981-1988,22,16,3,154,50,11.84,264,58.33,-,1,3,7,0
574,England,MW Alleyne,1999-2000,10,8,1,151,53,21.57,255,59.21,-,1,-,8,1
575,England,NA Foster,1984-1989,48,25,12,150,24,11.53,244,61.47,-,-,3,9,0
576,England,GD Barlow,1976-1977,6,6,1,149,80*,29.80,255,58.43,-,1,2,18,0
577,England,R Clarke,2003-2006,20,13,-,144,39,11.07,232,62.06,-,-,2,12,1
578,England,MB Loye,2007-2007,7,7,-,142,45,20.28,184,77.17,-,-,1,19,5
579,England,VJ Wells,1999-1999,9,7,-,141,39,20.14,253,55.73,-,-,-,8,2
580,England,ARC Fraser,1989-1999,42,20,9,141,38*,12.81,208,67.78,-,-,1,15,2
581,England,MV Fleming,1997-1998,11,10,1,139,33,15.44,137,101.45,-,-,1,11,3
582,England,RJ Bailey,1985-1990,4,4,2,137,43*,68.50,196,69.89,-,-,-,6,2
583,England,G Miller,1977-1984,25,18,2,136,46,8.50,265,51.32,-,-,3,12,0
584,England,ST Finn,2011-2017,69,30,13,136,35,8.00,223,60.98,-,-,7,11,3
585,England,RJ Sidebottom,2001-2010,25,18,8,133,24,13.30,194,68.55,-,-,2,11,0
586,England,RW Taylor,1973-1984,27,17,7,130,26*,13.00,312,41.66,-,-,2,7,0
587,England,FC Hayes,1973-1975,6,6,1,128,52,25.60,235,54.46,-,1,-,18,2
588,England,TE Jesty,1983-1983,10,10,4,127,52*,21.16,182,69.78,-,1,2,10,2
589,England,JN Snape,2001-2002,10,7,3,118,38,29.50,173,68.20,-,-,-,6,0
590,England,L Gregory,2021-2021,3,2,-,117,77,58.50,116,100.86,-,1,-,10,3
591,England,PH Edmonds,1977-1987,29,18,7,116,20,10.54,232,50.00,-,-,3,7,0
592,England,MA Carberry,2013-2014,6,6,-,114,63,19.00,180,63.33,-,1,-,14,0
593,England,GR Dilley,1979-1988,36,18,8,114,31*,11.40,133,85.71,-,-,2,11,0
594,England,DL Maddy,1998-2000,8,6,-,113,53,18.83,206,54.85,-,1,1,10,0
595,England,CL Smith,1984-1984,4,4,-,109,70,27.25,240,45.41,-,1,-,19,1
596,New,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
597,New,LRPL Taylor,2006-2022,236,220,39,8607,181*,47.55,10330,83.32,21,51,9,713,147
598,New,SP Fleming,1994-2007,279,268,21,8007,134*,32.41,11214,71.40,8,49,17,822,63
599,New,MJ Guptill,2009-2022,198,195,19,7346,237*,41.73,8415,87.29,18,39,16,750,187
600,New,KS Williamson,2010-2025,173,165,18,7235,148,49.21,8853,81.72,15,47,5,664,60
601,New,NJ Astle,1995-2007,223,217,14,7090,145*,34.92,9760,72.64,16,41,19,720,86
602,New,BB McCullum,2002-2016,260,228,28,6083,166,30.41,6312,96.37,5,32,20,577,200
603,New,CL Cairns,1991-2006,214,192,25,4881,115,29.22,5827,83.76,4,25,9,339,151
604,New,CD McMillan,1997-2007,197,183,16,4707,117,28.18,6198,75.94,3,28,9,373,84
605,New,MD Crowe,1982-1995,143,140,18,4704,107*,38.55,6476,72.63,4,34,3,378,29
606,New,SB Styris,1999-2011,188,161,23,4483,141,32.48,5645,79.41,4,28,9,353,68
607,New,CZ Harris,1990-2004,250,213,62,4379,130,29.00,6583,66.51,1,16,12,275,43
608,New,TWM Latham,2012-2025,157,144,18,4361,145*,34.61,5090,85.67,8,26,14,364,60
609,New,JG Wright,1978-1992,149,148,1,3891,101,26.46,6804,57.18,1,24,9,370+,15+
610,New,AC Parore,1992-2002,179,161,32,3314,108,25.68,4867,68.09,1,14,19,169,36
611,New,KR Rutherford,1985-1995,121,115,9,3143,108,29.65,4888,64.30,2,18,6,223,17
612,New,AH Jones,1987-1995,87,87,9,2784,93,35.69,4811,57.86,-,25,4,199,8
613,New,RG Twose,1995-2001,87,81,11,2717,103,38.81,3603,75.40,1,20,5,240,33
614,New,JDP Oram,2001-2012,160,116,15,2434,101*,24.09,2810,86.61,1,13,8,182,81
615,New,L Vincent,2001-2007,102,99,10,2413,172,27.11,3453,69.88,3,11,8,222,37
616,New,MJ Greatbatch,1988-1996,84,83,5,2206,111,28.28,3099,71.18,2,13,7,177,38
617,New,DL Vettori,1997-2015,291,183,55,2201,83,17.19,2657,82.83,-,4,22,173,15
618,New,HM Nicholls,2015-2025,81,79,16,2180,124*,34.60,2713,80.35,1,15,6,198,19
619,New,DJ Mitchell,2021-2025,52,47,5,2041,134,48.59,2155,94.70,6,9,-,156,56
620,New,GD Elliott,2008-2016,83,69,11,1976,115,34.06,2416,81.78,2,11,6,151,28
621,New,JV Coney,1979-1987,88,80,19,1874,66*,30.72,2885,64.95,-,8,1,128,12
622,New,BA Edgar,1978-1986,64,64,5,1814,102*,30.74,3685,49.22,1,10,3,126+,3+
623,New,Sir RJ Hadlee,1973-1990,115,98,17,1751,79,21.61,2319,75.50,-,4,4,123+,25+
624,New,WA Young,2021-2025,46,46,5,1674,120,40.82,1934,86.55,4,10,5,189,27
625,New,BA Young,1990-1999,74,73,5,1668,74,24.52,2733,61.03,-,9,5,164,2
626,New,GM Turner,1973-1983,41,40,6,1598,171*,47.00,2348,68.05,3,9,1,156+,7+
627,New,JJ Crowe,1983-1990,75,71,12,1518,88*,25.72,2456,61.80,-,7,6,110,12
628,New,JDS Neesham,2013-2023,76,65,12,1495,97*,28.20,1496,99.93,-,7,3,128,38
629,New,HJH Marshall,2003-2007,66,62,9,1454,101*,27.43,1990,73.06,1,12,3,98,8
630,New,MJ Santner,2015-2025,118,86,31,1438,67,26.14,1584,90.78,-,3,3,105,41
631,New,DP Conway,2021-2025,36,35,3,1431,152*,44.71,1631,87.73,5,4,2,176,17
632,New,GP Howarth,1975-1985,70,65,5,1384,76,23.06,2301,60.14,-,6,1,116+,3+
633,New,JD Ryder,2008-2014,48,42,1,1362,107,33.21,1429,95.31,3,6,5,152,38
634,New,PG Fulton,2004-2009,49,46,5,1334,112,32.53,1833,72.77,1,8,2,111,20
635,New,L Ronchi,2013-2017,81,66,9,1321,170*,23.17,1183,111.66,1,3,7,143,37
636,New,MS Sinclair,2000-2009,54,50,4,1304,118*,28.34,2086,62.51,2,8,8,112,5
637,New,C Munro,2013-2019,57,53,2,1271,87,24.92,1214,104.69,-,8,7,138,36
638,New,JEC Franklin,2001-2013,110,80,27,1270,98*,23.96,1651,76.92,-,4,5,97,17
639,New,R Ravindra,2023-2025,33,29,1,1233,123*,44.03,1129,109.21,5,4,2,132,28
640,New,GD Phillips,2022-2025,44,36,8,1112,106*,39.71,1091,101.92,1,5,1,80,47
641,New,CJ Anderson,2013-2017,49,45,5,1109,131*,27.72,1020,108.72,1,4,4,86,55
642,New,NL McCullum,2009-2015,84,62,11,1070,65,20.98,1220,87.70,-,4,3,69,33
643,New,IDS Smith,1980-1992,98,77,16,1055,62*,17.29,1061,99.43,-,3,7,93+,10+
644,New,KD Mills,2001-2015,170,101,34,1047,54,15.62,1282,81.66,-,2,8,76,38
645,New,JM How,2005-2011,41,37,1,1046,139,29.05,1572,66.53,1,7,3,117,7
646,New,BL Cairns,1974-1985,78,65,6,987,60,16.72,941,104.88,-,2,6,70+,41+
647,New,MJ Horne,1997-2002,50,48,-,980,74,20.41,1515,64.68,-,5,3,99,5
648,New,SA Thomson,1990-1996,56,52,10,964,83,22.95,1427,67.55,-,5,2,63,8
649,New,NT Broom,2009-2017,39,39,4,943,109*,26.94,1161,81.22,1,5,7,78,12
650,New,CM Spearman,1995-2001,51,50,-,936,86,18.72,1202,77.87,-,5,6,123,9
651,New,MG Bracewell,2022-2025,34,29,9,757,140,37.85,656,115.39,2,2,1,59,38
652,New,C de Grandhomme,2012-2022,45,35,7,742,74*,26.50,699,106.15,-,4,2,58,29
653,New,TG Southee,2008-2023,161,96,35,740,55,12.13,771,95.97,-,1,13,59,26
654,New,CJ Nevin,2000-2003,37,36,-,732,74,20.33,1000,73.20,-,4,4,82,3
655,New,MS Chapman,2018-2025,28,24,3,717,132,34.14,660,108.63,2,3,1,67,27
656,New,JF Reid,1980-1986,25,24,1,633,88,27.52,1084,58.39,-,4,-,29+,2
657,New,GR Larsen,1990-1999,121,70,27,629,37,14.62,970,64.84,-,-,6,29,9
658,New,DJ Nash,1992-2002,81,53,13,624,42,15.60,940,66.38,-,-,3,28,5
659,New,DN Patel,1987-1997,75,63,10,623,71,11.75,868,71.77,-,1,6,37,7
660,New,RJ Nicol,2011-2013,22,21,2,586,146,30.84,776,75.51,2,2,2,53,13
661,New,RT Latham,1990-1994,33,33,4,583,60,20.10,1008,57.83,-,1,3,50,1
662,New,FH Allen,2022-2023,22,21,-,582,96,27.71,624,93.26,-,5,3,78,14
663,New,BJ Watling,2010-2018,28,25,2,573,96*,24.91,838,68.37,-,5,3,58,3
664,New,MC Snedden,1980-1990,93,54,19,535,64,15.28,843,63.46,-,1,4,32+,1+
665,New,LK Germon,1994-1997,37,31,5,519,89,19.96,787,65.94,-,3,2,28,1
666,New,JG Bracewell,1983-1990,53,43,12,512,43,16.51,717,71.40,-,-,6,36,3
667,New,TE Blain,1986-1994,38,38,11,442,49*,16.37,662,66.76,-,-,6,27,4
668,New,AR Adams,2001-2007,42,34,10,419,45,17.45,417,100.47,-,-,1,31,18
669,New,DG Brownlie,2012-2017,16,15,1,361,63,25.78,486,74.27,-,1,-,46,1
670,New,BE Congdon,1973-1978,11,9,3,338,101,56.33,472,71.61,1,2,-,29,2
671,New,MG Burgess,1973-1981,26,20,-,336,47,16.80,515,65.24,-,-,1,19,2
672,New,BR Hartland,1992-1994,16,16,1,311,68*,20.73,623,49.91,-,2,1,28,0
673,New,DR Tuffey,2000-2010,94,52,21,295,36,9.51,372,79.30,-,-,7,23,7
674,New,SE Bond,2002-2010,82,40,22,292,31*,16.22,384,76.04,-,-,2,19,9
675,New,LG Howell,1998-1998,12,12,-,287,68,23.91,388,73.96,-,4,1,31,4
676,New,GH Worker,2015-2018,10,10,2,272,58,34.00,379,71.76,-,3,-,23,3
677,New,MJ Henry,2014-2025,91,38,12,270,48*,10.38,290,93.10,-,-,7,22,11
678,New,TA Blundell,2020-2023,12,12,3,266,68,29.55,307,86.64,-,2,-,28,2
679,New,KJ Wadsworth,1973-1976,13,10,1,258,104,28.66,334,77.24,1,-,1,28+,3+
680,New,JFM Morrison,1975-1983,18,15,3,252,55,21.00,472,53.38,-,1,-,22+,1+
681,New,JAH Marshall,2005-2008,10,10,-,250,161,25.00,313,79.87,1,1,2,19,4
682,New,RH Vance,1988-1989,8,8,-,248,96,31.00,481,51.55,-,1,-,10,3
683,New,RB Reid,1988-1991,9,9,-,248,64,27.55,448,55.35,-,2,-,25,1
684,New,JM Parker,1974-1981,24,20,-,248,66,12.40,403,61.53,-,1,1,17+,0+
685,New,GJ Hopkins,2004-2010,25,17,1,236,45,14.75,311,75.88,-,-,3,19,2
686,New,DR Flynn,2008-2012,20,17,2,228,35,15.20,360,63.33,-,-,3,23,2
687,New,DAJ Bracewell,2011-2022,21,14,2,221,57,18.41,274,80.65,-,1,1,14,7
688,New,TA Boult,2012-2023,114,52,28,216,21*,9.00,279,77.41,-,-,2,20,7
689,New,WK Lees,1979-1983,31,24,5,215,26,11.31,307,70.03,-,-,1,11+,4
690,New,IS Sodhi,2015-2024,54,26,4,210,35,9.54,289,72.66,-,-,6,8,10
691,New,MHW Papps,2004-2005,6,6,2,207,92*,51.75,342,60.52,-,2,-,24,0
692,New,PE McEwan,1980-1985,17,15,-,204,41,13.60,346,58.95,-,-,-,11+,0+
693,New,AP Devcich,2013-2016,12,11,-,195,58,17.72,253,77.07,-,1,2,25,0
694,New,PJ Ingram,2010-2010,8,7,-,193,69,27.57,238,81.09,-,1,-,30,0
695,New,C Pringle,1990-1995,64,41,19,193,34*,8.77,256,75.39,-,-,3,8,5
696,New,AF Milne,2012-2024,50,22,8,180,36,12.85,205,87.80,-,-,3,11,4
697,New,BR Blair,1982-1986,14,14,2,174,29*,14.50,253,68.77,-,-,2,12,1
698,New,SB Doull,1992-2000,42,27,13,172,22,12.28,188,91.48,-,-,2,12,5
699,New,DK Morrison,1987-1996,96,43,24,171,20*,9.00,400,42.75,-,-,7,8,2
700,New,RA Jones,2003-2003,5,5,-,168,63,33.60,329,51.06,-,1,-,14,2
701,New,MJ Hay,2024-2025,7,5,1,166,99*,41.50,159,104.40,-,1,1,11,8
702,New,JTC Vaughan,1992-1996,18,16,7,162,33,18.00,261,62.06,-,-,-,7,0
703,New,CD Cumming,2003-2009,13,13,1,161,45*,13.41,301,53.48,-,-,3,20,0
704,New,AM Ellis,2012-2013,15,12,1,154,33,14.00,184,83.69,-,-,1,10,2
705,New,AJ Redmond,2009-2010,6,6,-,152,52,25.33,259,58.68,-,1,-,19,0
706,New,BF Hastings,1973-1975,11,9,1,151,37,18.87,271,55.71,-,-,1,14+,0+
707,New,CM Kuggeleijn,1988-1989,16,11,2,142,40,15.77,223,63.67,-,-,1,7,1
708,New,GN Edwards,1976-1981,6,6,-,138,41,23.00,191,72.25,-,-,1,12+,1+
709,New,MD Bell,1998-2001,7,7,-,133,66,19.00,268,49.62,-,1,-,10,0
710,New,CE McConchie,2023-2023,6,5,2,126,64*,42.00,127,99.21,-,1,-,11,3
711,New,LH Ferguson,2016-2023,65,30,13,122,19,7.17,236,51.69,-,-,4,6,3
712,New,EJ Chatfield,1979-1989,114,48,37,118,19*,10.72,346,34.10,-,-,6,6,0
713,New,MJ McClenaghan,2013-2016,48,14,10,108,34*,27.00,138,78.26,-,-,-,10,3
714,New,Muhammad Abbas,2025-2025,3,3,-,104,52,34.66,103,100.97,-,1,-,6,4
715,New,JW Wilson,1993-2005,6,6,1,103,44*,20.60,112,91.96,-,-,1,7,1
716,New,MW Priest,1990-1998,18,14,4,103,24,10.30,225,45.77,-,-,2,1,0
717,New,GB Troup,1976-1985,22,12,8,101,39,25.25,140,72.14,-,-,-,7,2
718,New,CJ Bowes,2023-2023,6,6,-,99,51,16.50,119,83.19,-,1,-,15,0
719,New,EJ Gray,1984-1988,10,7,1,98,38,16.33,230,42.60,-,-,-,6,0
720,New,JS Patel,2005-2017,43,15,8,95,34,13.57,162,58.64,-,-,1,5,2
721,New,MR Gillespie,2006-2009,32,14,8,93,28,15.50,118,78.81,-,-,1,8,1
722,New,KA Jamieson,2020-2025,17,7,3,92,25*,23.00,106,86.79,-,-,-,6,3
723,New,W Watson,1986-1994,61,24,13,86,21,7.81,180,47.77,-,-,3,6,2
724,New,IG Butler,2002-2010,26,13,5,84,25,10.50,154,54.54,-,-,2,6,2
725,New,TD Astle,2017-2019,9,5,2,79,49,26.33,77,102.59,-,-,-,5,2
726,New,RA Mariu,2025-2025,2,2,-,76,58,38.00,86,88.37,-,1,-,9,2
727,New,EB McSweeney,1986-1987,16,14,5,73,18*,8.11,119,61.34,-,-,2,3,2
728,New,SR Gillespie,1986-1988,19,11,5,70,18*,11.66,106,66.03,-,-,1,4,1
729,New,V Pollard,1973-1974,3,2,-,67,55,33.50,145,46.20,-,1,-,9,1
730,New,RG Petrie,1990-1991,12,8,3,65,21,13.00,109,59.63,-,-,1,2,0
731,New,PD McGlashan,2009-2009,4,2,1,63,56*,63.00,51,123.52,-,1,-,6,1
732,New,PG Coman,1973-1974,3,3,-,62,38,20.66,104,59.61,-,-,1,3+,2+
733,New,MN Hart,1994-2002,13,8,-,61,16,7.62,101,60.39,-,-,1,3,1
734,New,GE Bradburn,1990-2001,11,10,3,60,30,8.57,130,46.15,-,-,1,1,0
735,New,TL Seifert,2019-2025,4,3,-,59,26,19.66,56,105.35,-,-,-,3,2
736,New,BM Wheeler,2015-2015,6,4,4,58,39*,-,47,123.40,-,-,-,4,3
737,New,MW Douglas,1994-1995,6,6,-,55,30,9.16,123,44.71,-,-,1,2,1
738,New,BJ McKechnie,1975-1981,14,8,4,54,27,13.50,145,37.24,-,-,1,4+,0+
739,New,TK Canning,2003-2005,4,4,1,52,23*,17.33,73,71.23,-,-,1,1,2
740,New,PA Horne,1987-1987,4,4,-,50,18,12.50,122,40.98,-,-,1,3,0
741,New,NF Kelly,2025-2025,3,3,-,49,31,16.33,61,80.32,-,-,-,7,2
742,New,GK Robertson,1981-1989,10,6,-,49,17,8.16,48,102.08,-,-,1,1+,0+
743,New,TB Robinson,2024-2024,3,3,-,48,35,16.00,47,102.12,-,-,-,7,0
744,New,BGK Walker,2000-2002,11,7,4,47,16*,15.66,79,59.49,-,-,-,3,0
745,New,PJ Wiseman,1998-2003,15,7,5,45,16,22.50,83,54.21,-,-,-,3,1
746,New,VR Brown,1988-1988,3,3,-,44,32,14.66,85,51.76,-,-,-,3,0
747,Pakistan,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
748,Pakistan,Inzamam-ul-Haq,1991-2007,375,348,52,11701,137*,39.53,15769,74.20,10,83,20,970,143
749,Pakistan,Mohammad Yousuf,1998-2010,281,267,40,9554,141*,42.08,12753,74.91,15,62,15,774,87
750,Pakistan,Saeed Anwar,1989-2003,247,244,19,8824,194,39.21,10938,80.67,20,43,15,938,97
751,Pakistan,Shahid Afridi,1996-2015,393,364,27,8027,124,23.81,6864,116.94,6,39,29,725,349
752,Pakistan,Shoaib Malik,1999-2019,287,258,40,7534,143,34.55,9199,81.90,9,44,15,603,113
753,Pakistan,Javed Miandad,1975-1996,233,218,41,7381,119*,41.70,11014,67.01,8,50,8,445+,44+
754,Pakistan,Younis Khan,2000-2015,265,255,23,7249,144,31.24,9628,75.29,7,48,22,578,56
755,Pakistan,Saleem Malik,1982-1999,283,256,38,7170,102,32.88,9383,76.41,5,47,19,514+,34+
756,Pakistan,Mohammad Hafeez,2003-2019,218,216,15,6614,140*,32.90,8633,76.61,11,38,19,664,110
757,Pakistan,Ijaz Ahmed,1986-2000,250,232,29,6564,139*,32.33,8174,80.30,10,37,14,531+,87+
758,Pakistan,Babar Azam,2015-2025,131,128,15,6235,158,55.17,7089,87.95,19,37,4,574,67
759,Pakistan,Ramiz Raja,1985-1997,198,197,15,5841,119*,32.09,9226,63.31,9,31,15,469+,14+
760,Pakistan,Misbah-ul-Haq,2002-2015,162,149,31,5122,96*,43.40,6945,73.75,-,42,6,342,83
761,Pakistan,Abdul Razzaq,1996-2011,261,225,57,5031,112,29.94,6160,81.67,3,23,13,379,124
762,Pakistan,Aamer Sohail,1990-2000,156,155,5,4780,134,31.86,7297,65.50,5,31,10,467+,20+
763,Pakistan,Wasim Akram,1984-2003,356,280,55,3717,86,16.52,4208,88.33,-,6,28,247+,121+
764,Pakistan,Imran Khan,1974-1992,175,151,40,3709,102*,33.41,5105,72.65,1,19,6,222+,45+
765,Pakistan,Fakhar Zaman,2017-2025,86,85,6,3651,210*,46.21,3890,93.85,11,17,6,410,79
766,Pakistan,Moin Khan,1990-2004,219,183,41,3266,72*,23.00,4017,81.30,-,12,17,218,61
767,Pakistan,Kamran Akmal,2002-2017,157,138,14,3236,124,26.09,3855,83.94,5,10,10,378,37
768,Pakistan,Umar Akmal,2009-2019,121,110,17,3194,102*,34.34,3712,86.04,2,20,8,268,53
769,Pakistan,Imam-ul-Haq,2017-2025,75,74,7,3152,151,47.04,3846,81.95,9,20,3,253,30
770,Pakistan,Salman Butt,2004-2010,78,78,4,2725,136,36.82,3572,76.28,8,14,15,343,7
771,Pakistan,Mudassar Nazar,1977-1989,122,115,10,2653,95,25.26,5130,51.71,-,16,6,184+,2+
772,Pakistan,Mohammad Rizwan,2015-2025,91,82,18,2644,131*,41.31,3051,86.66,4,15,2,220,35
773,Pakistan,Ahmed Shehzad,2009-2017,81,81,1,2605,124,32.56,3614,72.08,6,14,7,269,18
774,Pakistan,Zaheer Abbas,1974-1985,62,60,6,2572,123,47.62,3033,84.80,7,13,2,213+,22+
775,Pakistan,Sarfaraz Ahmed,2007-2021,117,91,22,2315,105,33.55,2635,87.85,2,11,1,174,12
776,Pakistan,Yasir Hameed,2003-2007,56,56,1,2028,127*,36.87,3029,66.95,3,12,2,219,6
777,Pakistan,Imran Nazir,1999-2009,79,79,2,1895,160,24.61,2339,81.01,2,9,10,235,32
778,Pakistan,Mohsin Khan,1977-1986,75,75,5,1877,117*,26.81,3373,55.64,2,8,3,151+,7+
779,Pakistan,Azhar Ali,2011-2018,53,53,3,1845,102,36.90,2478,74.45,3,12,3,168,14
780,Pakistan,Haris Sohail,2013-2023,45,44,5,1749,130,44.84,2046,85.48,2,14,1,138,28
781,Pakistan,Imran Farhat,2001-2013,58,58,2,1719,107,30.69,2489,69.06,1,13,3,190,16
782,Pakistan,Rashid Latif,1992-2003,166,117,29,1709,79,19.42,2237,76.39,-,3,8,125,18
783,Pakistan,Saleem Elahi,1995-2004,48,47,4,1579,135,36.72,2214,71.31,4,9,3,162,9
784,Pakistan,Azhar Mahmood,1996-2007,143,110,26,1521,67,18.10,1988,76.50,-,3,9,119,24
785,Pakistan,Nasir Jamshed,2008-2015,48,48,3,1418,112,31.51,1881,75.38,3,8,5,150,19
786,Pakistan,Asad Shafiq,2010-2017,60,58,4,1336,84,24.74,1979,67.50,-,9,5,108,5
787,Pakistan,Shoaib Mohammad,1984-1993,63,58,6,1269,126*,24.40,2492,50.92,1,8,8,97+,2+
788,Pakistan,Basit Ali,1993-1996,50,43,6,1265,127*,34.18,1669,75.79,1,9,3,81,18
789,Pakistan,Asif Mujtaba,1986-1996,66,55,14,1068,113*,26.04,1671,63.91,1,6,8,66,2
790,Pakistan,Agha Salman,2022-2025,38,31,6,1054,134,42.16,1061,99.34,1,6,-,92,22
791,Pakistan,Imad Wasim,2015-2020,55,40,17,986,63*,42.86,894,110.29,-,5,1,91,19
792,Pakistan,Waqar Younis,1989-2003,262,139,45,969,37,10.30,1445,67.05,-,-,15,58,21
793,Pakistan,Fawad Alam,2007-2015,38,36,12,966,114*,40.25,1297,74.47,1,6,3,59,6
794,Pakistan,Shadab Khan,2017-2023,70,44,11,855,86,25.90,997,85.75,-,4,3,51,19
795,Pakistan,Sharjeel Khan,2013-2017,25,25,-,812,152,32.48,716,113.40,1,6,2,104,28
796,Pakistan,Majid Khan,1973-1982,23,22,1,786,109,37.42,1052,74.71,1,7,1,69+,6+
797,Pakistan,Wasim Raja,1973-1985,54,45,10,782,60,22.34,1168,66.95,-,2,6,58+,11+
798,Pakistan,Sohaib Maqsood,2013-2021,29,28,2,781,89*,30.03,935,83.52,-,5,1,61,19
799,Pakistan,Saleem Yousuf,1982-1990,86,62,19,768,62,17.86,1024,75.00,-,4,5,52+,6+
800,Pakistan,Manzoor Elahi,1984-1995,54,46,13,741,50*,22.45,827,89.60,-,1,1,53+,17+
801,Pakistan,Wahab Riaz,2008-2020,91,66,15,740,54*,14.50,849,87.16,-,3,12,55,30
802,Pakistan,Saqlain Mushtaq,1995-2003,169,98,38,711,37*,11.85,1434,49.58,-,-,13,45,4
803,Pakistan,Abdullah Shafique,2022-2025,24,24,2,682,113,31.00,863,79.02,1,6,4,62,18
804,Pakistan,Qasim Umar,1983-1987,31,31,3,642,69,22.92,1125,57.06,-,4,3,52,3
805,Pakistan,Abdul Qadir,1983-1993,104,68,26,641,41*,15.26,849,75.50,-,-,6,36,17
806,Pakistan,Iftikhar Ahmed,2015-2023,28,24,8,614,109*,38.37,576,106.59,1,1,-,52,20
807,Pakistan,Mansoor Akhtar,1980-1990,41,35,1,593,47,17.44,1148,51.65,-,-,1,43+,2+
808,Pakistan,Aamer Malik,1988-1994,24,23,1,556,90,25.27,989,56.21,-,5,1,40+,0+
809,Pakistan,Mohammad Wasim,1996-2000,25,25,2,543,76,23.60,1043,52.06,-,3,4,33,1
810,Pakistan,Naved-ul-Hasan,2003-2010,74,51,18,524,33,15.87,620,84.51,-,-,4,38,16
811,Pakistan,Saim Ayub,2024-2024,9,9,1,515,113*,64.37,488,105.53,3,1,-,59,16
812,Pakistan,Taufeeq Umar,2001-2011,22,22,1,504,81*,24.00,895,56.31,-,3,-,51,2
813,Pakistan,Umar Gul,2003-2016,130,65,18,457,39,9.72,642,71.18,-,-,10,36,14
814,Pakistan,Saud Shakeel,2021-2025,19,16,1,408,68,27.20,478,85.35,-,4,-,45,1
815,Pakistan,Mohammad Nawaz,2016-2023,37,28,6,406,53,18.45,458,88.64,-,1,-,27,11
