,Country,Player,Span,Matches,Innings,Not_Out,Runs,Highest_score,Average,Ball_Faced,Strike_Rate,Hundreds,Fiftys,Zeros,Fours,Sixes
548,Pakistan,Bilawal Bhatti,2013-2015,9,4,2,23,13*,11.50,14,164.28,-,-,1,2,1
549,Pakistan,Rohail Nazir,2023-2023,3,2,-,23,13,11.50,23,100.00,-,-,-,0,3
550,Pakistan,Zulqarnain Haider,2007-2010,3,3,-,23,17,7.66,30,76.66,-,-,-,1,0
551,Pakistan,Abdur Rehman,2007-2013,8,5,3,22,7*,11.00,29,75.86,-,-,-,0,0
552,Pakistan,Shoaib Akhtar,2006-2010,15,6,3,21,8*,7.00,16,131.25,-,-,1,2,1
553,Pakistan,Imam-ul-Haq,2019-2019,2,2,-,21,14,10.50,25,84.00,-,-,-,2,0
554,Pakistan,Mohammad Sami,2010-2016,13,4,3,21,8,21.00,30,70.00,-,-,-,2,0
555,Pakistan,Nauman Anwar,2015-2015,1,1,-,18,18,18.00,10,180.00,-,-,-,2,1
556,Pakistan,Naved-ul-Hasan,2006-2010,4,2,1,18,17*,18.00,16,112.50,-,-,-,0,2
557,Pakistan,Raza Hasan,2012-2014,10,4,4,18,13*,-,25,72.00,-,-,-,2,0
558,Pakistan,Ahmed Daniyal,2025-2025,2,1,-,17,17,17.00,11,154.54,-,-,-,3,0
559,Pakistan,Shahnawaz Dahani,2021-2022,11,1,-,16,16,16.00,6,266.66,-,-,-,0,2
560,Pakistan,Aamer Yamin,2015-2018,2,1,1,15,15*,-,6,250.00,-,-,-,1,1
561,Pakistan,Yasir Shah,2011-2011,2,1,1,11,11*,-,7,157.14,-,-,-,1,0
562,Pakistan,Inzamam-ul-Haq,2006-2006,1,1,1,11,11*,-,15,73.33,-,-,-,0,1
563,Pakistan,Khurram Manzoor,2016-2016,3,3,-,11,10,3.66,27,40.74,-,-,1,1,0
564,Pakistan,Mohammad Asif,2006-2010,11,3,3,9,5*,-,3,300.00,-,-,-,2,0
565,Pakistan,Sufiyan Muqeem,2023-2025,13,7,3,9,5*,2.25,14,64.28,-,-,2,0,0
566,Pakistan,Zaman Khan,2023-2024,10,2,2,8,8*,-,9,88.88,-,-,-,0,1
567,Pakistan,Usama Mir,2024-2024,5,4,1,7,5,2.33,7,100.00,-,-,1,1,0
568,Pakistan,Ihsanullah,2023-2023,4,1,1,6,6*,-,8,75.00,-,-,-,1,0
569,Pakistan,Mohammad Salman,2011-2011,1,1,-,5,5,5.00,6,83.33,-,-,-,0,0
570,Pakistan,Mohammad Irfan,2012-2019,22,4,4,4,2*,-,8,50.00,-,-,-,0,0
571,Pakistan,Junaid Khan,2011-2014,9,2,2,3,3*,-,4,75.00,-,-,-,0,0
572,Pakistan,Abrar Ahmed,2024-2025,14,3,2,3,2,3.00,8,37.50,-,-,-,0,0
573,Pakistan,Usman Shinwari,2013-2019,16,3,3,2,2*,-,3,66.66,-,-,-,0,0
574,Pakistan,Sohail Khan,2008-2017,5,1,1,1,1*,-,1,100.00,-,-,-,0,0
575,Pakistan,Mohammad Ali,2025-2025,3,2,2,1,1*,-,1,100.00,-,-,-,0,0
576,South,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
577,South,Q de Kock,2012-2024,92,91,9,2584,100,31.51,1868,138.32,1,16,7,264,103
578,South,DA Miller,2010-2024,127,112,36,2550,106*,33.55,1806,141.19,2,8,3,166,128
579,South,RR Hendricks,2014-2025,83,82,2,2382,117,29.77,1826,130.44,1,17,5,259,68
580,South,JP Duminy,2007-2019,81,75,25,1934,96*,38.68,1532,126.24,-,11,6,138,71
581,South,AB de Villiers,2006-2017,78,75,11,1672,79*,26.12,1237,135.16,-,10,5,140,60
582,South,F du Plessis,2012-2020,47,47,7,1466,119,36.65,1092,134.24,1,10,-,135,47
583,South,AK Markram,2019-2025,58,54,8,1379,70,29.97,956,144.24,-,9,2,126,56
584,South,HE van der Dussen,2018-2025,55,51,10,1363,94*,33.24,1063,128.22,-,10,2,85,62
585,South,HM Amla,2009-2018,41,41,5,1158,97*,32.16,883,131.14,-,7,2,133,23
586,South,H Klaasen,2018-2024,58,53,10,1000,81,23.25,705,141.84,-,5,2,72,52
587,South,GC Smith,2005-2011,33,33,2,982,89*,31.67,770,127.53,-,5,1,123,26
588,South,RR Rossouw,2014-2023,29,27,5,767,109,34.86,480,159.79,2,3,5,69,39
589,South,T Stubbs,2022-2025,36,30,6,707,76,29.45,524,134.92,-,2,3,62,28
590,South,T Bavuma,2019-2023,36,35,4,670,72,21.61,567,118.16,-,1,6,62,16
591,South,JH Kallis,2005-2012,25,23,4,666,73,35.05,558,119.35,-,5,-,56,20
592,South,JA Morkel,2005-2015,50,38,11,572,43,21.18,402,142.28,-,-,1,29,39
593,South,F Behardien,2012-2018,38,30,14,518,64*,32.37,404,128.21,-,1,1,37,16
594,South,HH Gibbs,2005-2010,23,23,1,400,90*,18.18,318,125.78,-,3,4,45,12
595,South,RD Rickelton,2024-2025,14,14,-,334,76,23.85,250,133.60,-,2,-,25,17
596,South,LE Bosman,2006-2010,14,14,1,323,94,24.84,219,147.48,-,3,2,27,20
597,South,MV Boucher,2005-2010,25,21,6,268,36*,17.86,275,97.45,-,-,-,22,2
598,South,D Pretorius,2017-2022,30,17,5,261,77*,21.75,159,164.15,-,1,2,22,15
599,South,JN Malan,2019-2021,11,11,-,241,55,21.90,186,129.56,-,1,1,25,11
600,South,RE Levi,2012-2012,13,13,2,236,117*,21.45,167,141.31,1,1,3,20,15
601,South,MN van Wyk,2007-2015,8,7,1,225,114*,37.50,157,143.31,1,1,-,19,14
602,South,GF Linde,2020-2025,22,17,3,225,48,16.07,160,140.62,-,-,3,12,13
603,South,CA Ingram,2010-2012,9,9,1,210,78,26.25,162,129.62,-,1,1,23,7
604,South,JM Kemp,2005-2007,8,7,3,203,89*,50.75,160,126.87,-,1,-,17,10
605,South,J Botha,2006-2012,40,20,9,201,34,18.27,165,121.81,-,-,1,15,9
606,South,JT Smuts,2017-2021,13,13,-,174,45,13.38,165,105.45,-,-,1,18,6
607,South,WD Parnell,2009-2023,56,23,13,174,29*,17.40,180,96.66,-,-,1,13,4
608,South,M Jansen,2022-2024,17,12,3,166,54,18.44,111,149.54,-,1,1,13,11
609,South,K Rabada,2014-2025,66,25,15,166,22,16.60,147,112.92,-,-,4,14,6
610,South,AL Phehlukwayo,2017-2024,42,25,7,166,27*,9.22,153,108.49,-,-,7,16,5
611,South,H Davids,2012-2013,9,9,-,161,68,17.88,134,120.14,-,2,2,18,4
612,South,JL Ontong,2008-2015,14,10,-,158,48,15.80,109,144.95,-,-,1,6,11
613,South,MP Breetzke,2023-2024,10,10,1,151,51,16.77,123,122.76,-,1,-,13,6
614,South,D Brevis,2023-2025,8,8,1,140,41,20.00,84,166.66,-,-,1,6,12
615,South,CH Morris,2012-2019,23,13,4,133,55*,14.77,102,130.39,-,1,3,12,5
616,South,RA Herman,2025-2025,5,5,-,130,63,26.00,98,132.65,-,1,-,11,5
617,South,PJ van Biljon,2020-2021,10,8,2,125,42,20.83,101,123.76,-,-,-,10,4
618,South,RJ Peterson,2006-2014,21,12,4,124,34,15.50,113,109.73,-,-,1,13,2
619,South,M Mosehle,2017-2017,7,6,1,105,36,21.00,65,161.53,-,-,-,6,9
620,South,PWA Mulder,2021-2024,11,8,2,105,36,17.50,90,116.66,-,-,1,8,3
621,South,KA Maharaj,2021-2024,39,15,6,103,41,11.44,115,89.56,-,-,2,6,5
622,South,G Coetzee,2023-2025,12,11,2,98,23,10.88,77,127.27,-,-,3,6,6
623,South,LG Pretorius,2025-2025,6,6,-,97,51,16.16,75,129.33,-,1,1,14,2
624,South,D Wiese,2013-2016,20,11,4,92,28,13.14,75,122.66,-,-,1,4,3
625,South,SM Pollock,2005-2008,12,9,2,86,36*,12.28,70,122.85,-,-,3,4,4
626,South,D Ferreira,2023-2024,6,5,-,79,48,15.80,50,158.00,-,-,-,2,6
627,South,BC Fortuin,2019-2024,25,16,7,76,17*,8.44,72,105.55,-,-,3,11,0
628,South,PE Kruger,2024-2024,7,5,1,72,44,18.00,60,120.00,-,-,-,6,3
629,South,C Jonker,2018-2018,2,2,-,57,49,28.50,29,196.55,-,-,-,5,3
630,South,RE van der Merwe,2009-2010,13,6,3,57,48,19.00,50,114.00,-,-,1,2,4
631,South,HG Kuhn,2009-2017,7,6,2,49,29,12.25,42,116.66,-,-,-,3,2
632,South,JJ van der Wath,2006-2007,8,4,1,46,21,15.33,39,117.94,-,-,-,3,1
633,South,L Ngidi,2017-2025,48,14,9,41,13*,8.20,53,77.35,-,-,2,4,0
634,South,C Bosch,2025-2025,5,4,2,36,23*,18.00,25,144.00,-,-,-,3,1
635,South,SSB Magala,2021-2023,6,3,2,34,18*,34.00,18,188.88,-,-,-,1,4
636,South,J Theron,2010-2012,9,3,3,32,31*,-,21,152.38,-,-,-,3,1
637,South,A Simelane,2024-2025,8,6,1,32,11,6.40,39,82.05,-,-,-,2,1
638,South,N Peter,2024-2025,11,5,3,29,10*,14.50,25,116.00,-,-,-,3,0
639,South,TB de Bruyn,2017-2017,2,2,-,26,19,13.00,16,162.50,-,-,-,3,1
640,South,RK Kleinveldt,2008-2013,6,3,2,25,22,25.00,10,250.00,-,-,-,1,3
641,South,KJ Abbott,2013-2016,21,6,4,23,9*,11.50,20,115.00,-,-,-,2,0
642,South,M Morkel,2007-2017,41,7,5,21,8*,10.50,16,131.25,-,-,-,3,1
643,South,DW Steyn,2007-2020,47,12,6,21,5*,3.50,26,80.76,-,-,2,2,0
644,South,Imran Tahir,2013-2019,35,4,3,19,9*,19.00,18,105.55,-,-,-,1,1
645,South,KT Maphaka,2024-2025,9,5,4,19,12*,19.00,23,82.60,-,-,1,2,0
646,South,CJ Dala,2018-2021,10,4,3,19,12*,19.00,28,67.85,-,-,-,1,0
647,South,AM Phangiso,2012-2018,16,3,-,19,13,6.33,29,65.51,-,-,-,1,0
648,South,BE Hendricks,2014-2021,19,5,2,18,12*,6.00,23,78.26,-,-,1,0,1
649,South,A Nortje,2019-2024,42,12,6,17,4*,2.83,35,48.57,-,-,2,1,0
650,South,WJ Lubbe,2021-2021,2,2,-,16,12,8.00,10,160.00,-,-,-,4,0
651,South,GL Cloete,2018-2019,2,2,-,15,13,7.50,15,100.00,-,-,-,2,0
652,South,S Muthusamy,2025-2025,4,4,1,15,8,5.00,15,100.00,-,-,1,1,1
653,South,VB van Jaarsveld,2009-2009,3,3,-,15,12,5.00,23,65.21,-,-,1,0,0
654,South,AN Petersen,2010-2010,2,2,-,14,8,7.00,19,73.68,-,-,-,1,0
655,South,VD Philander,2007-2007,7,4,-,14,6,3.50,28,50.00,-,-,-,0,0
656,South,AJ Hall,2006-2006,2,1,-,11,11,11.00,10,110.00,-,-,-,1,0
657,South,L Sipamla,2019-2024,11,3,1,11,8*,5.50,15,73.33,-,-,1,1,0
658,South,M Ntini,2005-2011,10,4,2,10,5,5.00,11,90.90,-,-,1,2,0
659,South,T Shamsi,2017-2024,70,14,9,10,4*,2.00,27,37.03,-,-,5,0,0
660,South,R McLaren,2009-2014,12,4,3,9,6*,9.00,13,69.23,-,-,-,0,0
661,South,GH Bodi,2007-2007,1,1,-,8,8,8.00,25,32.00,-,-,-,0,0
662,South,ND McKenzie,2006-2009,2,1,1,7,7*,-,8,87.50,-,-,-,0,0
663,South,JF Smith,2024-2024,1,1,1,6,6*,-,6,100.00,-,-,-,0,0
664,South,JA Rudolph,2006-2006,1,1,1,6,6*,-,7,85.71,-,-,-,0,0
665,South,LB Williams,2021-2024,15,7,3,6,2*,1.50,17,35.29,-,-,3,0,0
666,South,D Paterson,2017-2018,8,2,1,5,4*,5.00,2,250.00,-,-,-,1,0
667,South,R Telemachus,2006-2007,3,1,1,5,5*,-,3,166.66,-,-,-,0,0
668,South,AG Prince,2005-2005,1,1,-,5,5,5.00,6,83.33,-,-,-,0,0
669,South,CK Langeveldt,2005-2010,9,3,2,4,2*,4.00,8,50.00,-,-,-,0,0
670,South,GJP Kruger,2006-2006,1,1,-,3,3,3.00,5,60.00,-,-,-,0,0
671,South,GJ Snyman,2021-2021,1,1,-,2,2,2.00,6,33.33,-,-,-,0,0
672,South,LL Tsotsobe,2009-2014,23,3,2,2,1*,2.00,10,20.00,-,-,-,0,0
673,South,J Louw,2008-2009,2,1,1,1,1*,-,1,100.00,-,-,-,0,0
674,South,N Burger,2023-2025,5,1,-,1,1,1.00,3,33.33,-,-,-,0,0
675,South,HH Dippenaar,2006-2006,1,1,-,1,1,1.00,5,20.00,-,-,-,0,0
676,South,OEG Baartman,2024-2024,12,2,-,1,1,0.50,6,16.66,-,-,1,0,0
677,Sri,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
678,Sri,MDKJ Perera,2013-2025,80,79,3,2080,101,27.36,1563,133.07,1,15,6,201,66
679,Sri,BKG Mendis,2016-2025,81,81,3,2007,86,25.73,1518,132.21,-,16,6,173,85
680,Sri,TM Dilshan,2006-2016,80,79,12,1889,104*,28.19,1567,120.54,1,13,10,223,33
681,Sri,P Nissanka,2021-2025,65,64,3,1854,90,30.39,1524,121.65,-,14,5,193,45
682,Sri,MD Shanaka,2015-2025,105,96,21,1511,74*,20.14,1230,122.84,-,5,13,113,74
683,Sri,DPMD Jayawardene,2006-2014,55,55,8,1493,100,31.76,1121,133.18,1,9,4,173,33
684,Sri,AD Mathews,2009-2024,90,73,22,1416,81*,27.76,1175,120.51,-,6,1,92,50
685,Sri,KC Sangakkara,2006-2014,56,53,9,1382,78,31.40,1156,119.55,-,8,2,139,20
686,Sri,KIC Asalanka,2021-2025,61,60,7,1263,80*,23.83,988,127.83,-,6,7,86,61
687,Sri,LD Chandimal,2010-2025,69,62,7,1066,66*,19.38,1030,103.49,-,6,-,90,22
688,Sri,NLTC Perera,2010-2021,80,70,21,1047,58,21.36,714,146.63,-,2,8,76,53
689,Sri,DM de Silva,2015-2024,45,44,4,847,66*,21.17,731,115.86,-,3,2,71,18
690,Sri,MD Gunathilaka,2016-2022,46,45,-,741,57,16.46,615,120.48,-,3,4,78,21
691,Sri,PBB Rajapaksa,2019-2025,44,39,7,733,77,22.90,552,132.78,-,3,3,63,31
692,Sri,PW Hasaranga,2019-2025,79,67,14,712,71,13.43,552,128.98,-,2,8,71,16
693,Sri,CK Kapugedera,2006-2017,43,38,7,703,50,22.67,591,118.95,-,1,-,58,25
694,Sri,ST Jayasuriya,2006-2011,31,30,3,629,88,23.29,487,129.15,-,4,4,76,23
695,Sri,N Dickwella,2016-2021,28,27,1,480,68,18.46,366,131.14,-,1,2,61,9
696,Sri,WU Tharanga,2006-2018,26,26,1,407,47,16.28,330,123.33,-,-,3,42,12
697,Sri,PHKD Mendis,2018-2025,24,22,1,402,65*,19.14,326,123.31,-,2,2,40,14
698,Sri,WIA Fernando,2019-2025,39,37,3,376,37,11.05,408,92.15,-,-,5,28,8
699,Sri,S Samarawickrama,2017-2024,19,18,2,310,61*,19.37,282,109.92,-,2,2,32,2
700,Sri,HDRL Thirimanne,2012-2016,26,20,2,291,44,16.16,267,108.98,-,-,1,27,5
701,Sri,C Karunaratne,2021-2025,44,35,16,291,31,15.31,276,105.43,-,-,7,15,12
702,Sri,TAM Siriwardana,2015-2017,22,19,3,275,42,17.18,208,132.21,-,-,4,16,12
703,Sri,I Udana,2009-2021,35,25,11,256,84*,18.28,186,137.63,-,1,3,16,14
704,Sri,GSNFG Jayasuriya,2015-2020,18,16,-,241,40,15.06,222,108.55,-,-,1,20,8
705,Sri,J Mubarak,2007-2009,16,15,4,238,46*,21.63,188,126.59,-,-,2,21,8
706,Sri,DAS Gunaratne,2016-2017,12,12,3,225,84*,25.00,178,126.40,-,2,2,19,6
707,Sri,EMDY Munaweera,2012-2017,13,13,1,215,53,17.91,164,131.09,-,1,1,25,7
708,Sri,KMDN Kulasekara,2008-2017,58,30,9,215,31,10.23,184,116.84,-,-,4,14,7
709,Sri,S Prasanna,2013-2017,20,20,6,214,37*,15.28,161,132.91,-,-,-,13,13
710,Sri,BMAJ Mendis,2011-2018,22,15,4,207,43*,18.81,174,118.96,-,-,1,18,6
711,Sri,LPC Silva,2006-2011,16,15,2,175,38,13.46,177,98.87,-,-,-,19,3
712,Sri,SL Malinga,2006-2020,84,33,12,136,27,6.47,161,84.47,-,-,8,9,5
713,Sri,BOP Fernando,2019-2021,7,6,1,128,78*,25.60,114,112.28,-,1,-,11,4
714,Sri,PVD Chameera,2015-2024,55,28,13,101,24*,6.73,113,89.38,-,-,3,9,1
715,Sri,KNA Bandara,2021-2023,6,5,1,97,44*,24.25,88,110.22,-,-,-,4,5
716,Sri,ML Udawatte,2008-2017,8,8,-,96,25,12.00,87,110.34,-,-,2,10,2
717,Sri,M Theekshana,2021-2025,63,28,10,78,14,4.33,123,63.41,-,-,7,4,2
718,Sri,A Dananjaya,2012-2024,33,16,8,65,11*,8.12,72,90.27,-,-,2,7,0
719,Sri,M Bhanuka,2019-2021,5,4,-,64,36,16.00,66,96.96,-,-,1,7,0
720,Sri,AK Perera,2013-2019,6,5,-,59,16,11.80,65,90.76,-,-,-,5,1
721,Sri,SMSM Senanayake,2012-2016,24,12,6,56,17,9.33,66,84.84,-,-,2,3,1
722,Sri,SMA Priyanjan,2017-2017,3,3,2,54,40*,54.00,62,87.09,-,-,-,1,2
723,Sri,K Weeraratne,2008-2009,5,5,2,49,20*,16.33,45,108.88,-,-,-,4,1
724,Sri,CU Jayasinghe,2009-2010,5,3,2,49,38,49.00,49,100.00,-,-,-,3,1
725,Sri,B Fernando,2015-2025,23,7,3,43,20,10.75,48,89.58,-,-,1,3,1
726,Sri,KDK Vithanage,2014-2016,3,3,-,40,38,13.33,34,117.64,-,-,-,7,0
727,Sri,JDF Vandersay,2015-2025,17,10,7,35,8*,11.66,40,87.50,-,-,-,3,1
728,Sri,RJMGM Rupasinghe,2009-2009,2,2,-,33,18,16.50,39,84.61,-,-,-,2,0
729,Sri,WPUJC Vaas,2006-2007,6,2,1,33,21,33.00,41,80.48,-,-,-,1,0
730,Sri,MF Maharoof,2006-2016,8,5,1,33,13*,8.25,43,76.74,-,-,1,0,1
731,Sri,CAK Rajitha,2016-2023,18,8,5,31,9*,10.33,53,58.49,-,-,1,2,0
732,Sri,J Liyanage,2022-2022,3,3,-,28,11,9.33,45,62.22,-,-,-,0,0
733,Sri,SS Pathirana,2016-2017,5,5,-,27,14,5.40,24,112.50,-,-,-,3,0
734,Sri,CRD Fernando,2006-2016,18,7,2,25,21,5.00,27,92.59,-,-,2,4,0
735,Sri,PADLR Sandakan,2017-2021,20,7,4,23,10,7.66,38,60.52,-,-,-,2,0
736,Sri,PC de Silva,2017-2017,2,2,-,22,21,11.00,22,100.00,-,-,-,1,0
737,Sri,SSD Arachchige,2023-2023,1,1,-,22,22,22.00,29,75.86,-,-,-,0,1
738,Sri,LD Madushanka,2019-2021,3,3,-,22,20,7.33,29,75.86,-,-,-,1,0
739,Sri,JRMVB Sanjaya,2017-2017,8,5,2,20,6,6.66,18,111.11,-,-,-,3,0
740,Sri,RLB Rambukwella,2013-2016,2,1,-,19,19,19.00,16,118.75,-,-,-,1,1
741,Sri,HGJM Kulatunga,2008-2008,2,2,-,19,11,9.50,38,50.00,-,-,-,0,0
742,Sri,LHD Dilhara,2008-2008,2,1,1,18,18*,-,9,200.00,-,-,-,0,1
743,Sri,RTM Mendis,2021-2024,4,3,-,17,12,5.66,21,80.95,-,-,-,0,1
744,Sri,M Pathirana,2022-2024,19,9,4,17,6,3.40,32,53.12,-,-,3,1,0
745,Sri,L Croospulle,2023-2023,1,1,-,16,16,16.00,12,133.33,-,-,-,2,1
746,Sri,K Mishara,2022-2022,3,3,-,15,13,5.00,19,78.94,-,-,-,2,0
747,Sri,C Wickramasinghe,2024-2025,3,3,3,14,6*,-,11,127.27,-,-,-,2,0
748,Sri,V Viyaskanth,2023-2023,1,1,1,13,13*,-,19,68.42,-,-,-,1,0
749,Sri,SHT Kandamby,2008-2011,5,4,-,13,10,3.25,21,61.90,-,-,1,0,0
750,Sri,HMCM Bandara,2006-2009,4,3,1,12,7,6.00,15,80.00,-,-,-,0,0
751,Sri,DN Wellalage,2024-2024,4,2,1,12,11*,12.00,16,75.00,-,-,-,1,1
752,Sri,AM Fernando,2022-2024,7,3,3,11,10*,-,5,220.00,-,-,-,2,0
753,Sri,KS Lokuarachchi,2012-2012,2,2,-,11,11,5.50,13,84.61,-,-,1,1,0
754,Sri,CBRLS Kumara,2019-2023,26,6,3,10,4,3.33,11,90.90,-,-,1,2,0
755,Sri,N Pradeep,2016-2021,16,6,5,10,8*,10.00,15,66.66,-,-,1,1,0
756,Sri,S Daniel,2023-2023,1,1,-,9,9,9.00,6,150.00,-,-,-,2,0
757,Sri,RS Fernando,2023-2023,1,1,-,9,9,9.00,10,90.00,-,-,-,1,0
758,Sri,N Thushara,2022-2025,21,8,6,9,6,4.50,17,52.94,-,-,1,1,0
759,Sri,S Randiv,2010-2011,7,2,-,8,6,4.00,6,133.33,-,-,-,1,0
760,Sri,HMRKB Herath,2011-2016,17,6,3,8,3,2.66,12,66.66,-,-,-,0,0
761,Sri,BAW Mendis,2008-2014,39,8,5,8,4*,2.66,17,47.05,-,-,-,1,0
762,Sri,RP Arnold,2006-2006,1,1,-,7,7,7.00,7,100.00,-,-,-,0,0
763,Sri,RAS Lakmal,2011-2019,11,6,3,7,5*,2.33,11,63.63,-,-,2,1,0
764,Sri,RMS Eranga,2012-2013,3,1,-,6,6,6.00,7,85.71,-,-,-,1,0
765,Sri,N Vimukthi,2023-2023,1,1,-,6,6,6.00,12,50.00,-,-,-,0,0
766,Sri,MS Atapattu,2006-2006,2,1,-,5,5,5.00,8,62.50,-,-,-,0,0
767,Sri,MNK Fernando,2023-2023,1,1,-,5,5,5.00,8,62.50,-,-,-,1,0
768,Sri,T Thushara,2008-2010,6,2,-,4,3,2.00,8,50.00,-,-,-,0,0
769,Sri,ST de Silva,2017-2017,3,2,-,3,3,1.50,7,42.85,-,-,1,0,0
770,Sri,MVT Fernando,2017-2017,1,1,-,2,2,2.00,2,100.00,-,-,-,0,0
771,Sri,UWMBCA Welegedara,2010-2010,2,1,1,2,2*,-,3,66.66,-,-,-,0,0
772,Sri,Pramod Madushan,2022-2023,8,3,1,2,1*,1.00,4,50.00,-,-,1,0,0
773,Sri,KMC Bandara,2016-2016,1,1,1,2,2*,-,4,50.00,-,-,-,0,0
774,Sri,D Madushanka,2022-2024,15,5,1,2,1*,0.50,7,28.57,-,-,3,0,0
775,Sri,SMLD Samarakoon,2023-2023,1,1,-,1,1,1.00,3,33.33,-,-,-,0,0
776,Sri,G Wijekoon,2007-2007,3,2,1,1,1*,1.00,5,20.00,-,-,1,0,0
777,Sri,M Muralidaran,2006-2010,12,2,-,1,1,0.50,5,20.00,-,-,1,0,0
778,Sri,MDK Perera,2011-2011,3,2,-,1,1,0.50,6,16.66,-,-,1,0,0
779,West,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
780,West,N Pooran,2016-2024,106,97,10,2275,98,26.14,1668,136.39,-,13,3,152,149
781,West,R Powell,2017-2025,99,87,12,1925,107,25.66,1361,141.44,1,9,2,118,125
782,West,CH Gayle,2006-2021,79,75,7,1899,117,27.92,1381,137.50,2,14,4,158,124
783,West,E Lewis,2016-2025,65,64,4,1782,125*,29.70,1155,154.28,2,13,6,135,136
784,West,BA King,2019-2025,68,66,5,1659,85*,27.19,1221,135.87,-,13,5,180,73
785,West,MN Samuels,2007-2018,67,65,10,1611,89*,29.29,1386,116.23,-,10,-,144,69
786,West,KA Pollard,2008-2022,101,83,21,1569,75*,25.30,1161,135.14,-,6,3,94,99
787,West,LMP Simmons,2007-2021,68,67,10,1527,91*,26.78,1264,120.80,-,9,6,140,68
788,West,J Charles,2011-2025,64,63,-,1468,118,23.30,1136,129.22,1,5,7,157,69
789,West,DJ Bravo,2006-2021,91,74,17,1255,66*,22.01,1091,115.03,-,4,5,73,55
790,West,SD Hope,2017-2025,51,49,6,1210,102*,28.13,879,137.65,1,7,3,96,64
791,West,AD Russell,2011-2025,86,75,24,1122,71,22.00,685,163.79,-,3,9,65,95
792,West,SO Hetmyer,2018-2025,69,59,5,1112,81*,20.59,882,126.07,-,6,4,73,60
793,West,ADS Fletcher,2008-2024,60,57,7,984,84*,19.68,892,110.31,-,6,9,67,53
794,West,KR Mayers,2020-2024,38,37,2,762,73,21.77,551,138.29,-,3,1,68,51
795,West,JO Holder,2014-2025,75,55,18,672,38,18.16,487,137.98,-,-,9,43,41
796,West,R Shepherd,2020-2025,63,44,17,667,44*,24.70,468,142.52,-,-,4,36,48
797,West,D Ramdin,2006-2019,71,50,16,636,55*,18.70,551,115.42,-,1,3,51,19
798,West,SE Rutherford,2018-2025,39,34,6,586,68*,20.92,420,139.52,-,3,4,45,35
799,West,DR Smith,2006-2015,33,32,-,582,72,18.18,474,122.78,-,3,1,62,31
800,West,RL Chase,2021-2025,42,32,7,552,67*,22.08,462,119.48,-,3,5,47,16
801,West,DJG Sammy,2007-2016,66,50,16,534,42*,15.70,359,148.74,-,-,3,42,27
802,West,DM Bravo,2010-2022,26,22,3,405,43*,21.31,379,106.86,-,-,3,32,14
803,West,S Chanderpaul,2006-2010,22,22,5,343,41,20.17,347,98.84,-,-,-,34,5
804,West,CR Brathwaite,2011-2019,41,27,6,310,37*,14.76,274,113.13,-,-,3,13,22
805,West,RR Sarwan,2007-2010,18,16,3,298,59,22.92,286,104.19,-,2,1,19,6
806,West,FA Allen,2018-2024,39,27,9,272,34,15.11,199,136.68,-,-,5,16,21
807,West,AJ Hosein,2021-2025,78,32,15,272,44*,16.00,247,110.12,-,-,3,17,13
808,West,CAK Walton,2014-2018,19,17,-,225,40,13.23,203,110.83,-,-,5,23,11
809,West,SSJ Brooks,2021-2022,13,12,1,218,56*,19.81,212,102.83,-,1,2,15,11
810,West,DS Smith,2007-2009,6,6,-,203,61,33.83,161,126.08,-,2,-,22,5
811,West,OF Smith,2018-2023,27,20,7,193,27*,14.84,138,139.85,-,-,2,13,12
812,West,KMA Paul,2018-2022,23,16,7,187,29,20.77,166,112.65,-,-,2,10,11
813,West,G Motie,2021-2025,39,20,7,163,33,12.53,126,129.36,-,-,3,11,11
814,West,SP Narine,2012-2019,51,23,8,155,30,10.33,138,112.31,-,-,2,13,5
815,West,A Athanaze,2024-2025,6,6,1,137,60,27.40,105,130.47,-,1,-,12,6
816,West,AS Joseph,2022-2025,45,19,11,129,21*,16.12,125,103.20,-,-,2,9,5
817,West,JE Taylor,2006-2018,30,15,6,118,21,13.11,92,128.26,-,-,1,10,6
818,West,XM Marshall,2008-2009,6,6,-,96,36,16.00,77,124.67,-,-,1,8,4
819,West,RS Morton,2006-2010,7,7,1,96,40,16.00,103,93.20,-,-,1,8,2
820,West,JN Mohammed,2017-2018,9,8,3,90,23*,18.00,103,87.37,-,-,1,9,1
821,West,AR Nurse,2011-2019,13,8,6,85,20*,42.50,71,119.71,-,-,-,7,3
822,West,CD Barnwell,2011-2013,6,6,2,78,34*,19.50,62,125.80,-,-,1,4,4
823,West,J Andrew,2025-2025,3,3,-,71,35,23.66,58,122.41,-,-,-,5,4
824,West,OC McCoy,2019-2024,42,13,6,68,23*,9.71,64,106.25,-,-,2,7,4
825,West,TM Dowlin,2009-2010,2,2,1,68,37*,68.00,69,98.55,-,-,-,8,0
826,West,DP Hyatt,2011-2012,5,5,1,64,28,16.00,54,118.51,-,-,-,4,4
827,West,N Deonarine,2010-2013,8,7,2,55,36*,11.00,53,103.77,-,-,3,5,0
828,West,KU Carty,2025-2025,4,3,1,53,49*,26.50,35,151.42,-,-,-,4,4
